split,matched_group_id,family,instance_index,easy_instance_id,medium_instance_id,hard_instance_id,easy_map_file,medium_map_file,hard_map_file
train,terrain_rolling_011,rolling,11,terrain_rolling_011_easy,terrain_rolling_011_medium,terrain_rolling_011_hard,maps/rolling/terrain_rolling_011_easy.json,maps/rolling/terrain_rolling_011_medium.json,maps/rolling/terrain_rolling_011_hard.json
train,terrain_rolling_012,rolling,12,terrain_rolling_012_easy,terrain_rolling_012_medium,terrain_rolling_012_hard,maps/rolling/terrain_rolling_012_easy.json,maps/rolling/terrain_rolling_012_medium.json,maps/rolling/terrain_rolling_012_hard.json
train,terrain_rolling_013,rolling,13,terrain_rolling_013_easy,terrain_rolling_013_medium,terrain_rolling_013_hard,maps/rolling/terrain_rolling_013_easy.json,maps/rolling/terrain_rolling_013_medium.json,maps/rolling/terrain_rolling_013_hard.json
train,terrain_rolling_014,rolling,14,terrain_rolling_014_easy,terrain_rolling_014_medium,terrain_rolling_014_hard,maps/rolling/terrain_rolling_014_easy.json,maps/rolling/terrain_rolling_014_medium.json,maps/rolling/terrain_rolling_014_hard.json
train,terrain_rolling_015,rolling,15,terrain_rolling_015_easy,terrain_rolling_015_medium,terrain_rolling_015_hard,maps/rolling/terrain_rolling_015_easy.json,maps/rolling/terrain_rolling_015_medium.json,maps/rolling/terrain_rolling_015_hard.json
train,terrain_rolling_016,rolling,16,terrain_rolling_016_easy,terrain_rolling_016_medium,terrain_rolling_016_hard,maps/rolling/terrain_rolling_016_easy.json,maps/rolling/terrain_rolling_016_medium.json,maps/rolling/terrain_rolling_016_hard.json
train,terrain_rolling_018,rolling,18,terrain_rolling_018_easy,terrain_rolling_018_medium,terrain_rolling_018_hard,maps/rolling/terrain_rolling_018_easy.json,maps/rolling/terrain_rolling_018_medium.json,maps/rolling/terrain_rolling_018_hard.json
train,terrain_rolling_019,rolling,19,terrain_rolling_019_easy,terrain_rolling_019_medium,terrain_rolling_019_hard,maps/rolling/terrain_rolling_019_easy.json,maps/rolling/terrain_rolling_019_medium.json,maps/rolling/terrain_rolling_019_hard.json
train,terrain_rolling_021,rolling,21,terrain_rolling_021_easy,terrain_rolling_021_medium,terrain_rolling_021_hard,maps/rolling/terrain_rolling_021_easy.json,maps/rolling/terrain_rolling_021_medium.json,maps/rolling/terrain_rolling_021_hard.json
train,terrain_rolling_023,rolling,23,terrain_rolling_023_easy,terrain_rolling_023_medium,terrain_rolling_023_hard,maps/rolling/terrain_rolling_023_easy.json,maps/rolling/terrain_rolling_023_medium.json,maps/rolling/terrain_rolling_023_hard.json
train,terrain_rolling_024,rolling,24,terrain_rolling_024_easy,terrain_rolling_024_medium,terrain_rolling_024_hard,maps/rolling/terrain_rolling_024_easy.json,maps/rolling/terrain_rolling_024_medium.json,maps/rolling/terrain_rolling_024_hard.json
train,terrain_rolling_025,rolling,25,terrain_rolling_025_easy,terrain_rolling_025_medium,terrain_rolling_025_hard,maps/rolling/terrain_rolling_025_easy.json,maps/rolling/terrain_rolling_025_medium.json,maps/rolling/terrain_rolling_025_hard.json
train,terrain_rolling_026,rolling,26,terrain_rolling_026_easy,terrain_rolling_026_medium,terrain_rolling_026_hard,maps/rolling/terrain_rolling_026_easy.json,maps/rolling/terrain_rolling_026_medium.json,maps/rolling/terrain_rolling_026_hard.json
train,terrain_rolling_027,rolling,27,terrain_rolling_027_easy,terrain_rolling_027_medium,terrain_rolling_027_hard,maps/rolling/terrain_rolling_027_easy.json,maps/rolling/terrain_rolling_027_medium.json,maps/rolling/terrain_rolling_027_hard.json
train,terrain_rolling_028,rolling,28,terrain_rolling_028_easy,terrain_rolling_028_medium,terrain_rolling_028_hard,maps/rolling/terrain_rolling_028_easy.json,maps/rolling/terrain_rolling_028_medium.json,maps/rolling/terrain_rolling_028_hard.json
train,terrain_rolling_029,rolling,29,terrain_rolling_029_easy,terrain_rolling_029_medium,terrain_rolling_029_hard,maps/rolling/terrain_rolling_029_easy.json,maps/rolling/terrain_rolling_029_medium.json,maps/rolling/terrain_rolling_029_hard.json
train,terrain_rolling_030,rolling,30,terrain_rolling_030_easy,terrain_rolling_030_medium,terrain_rolling_030_hard,maps/rolling/terrain_rolling_030_easy.json,maps/rolling/terrain_rolling_030_medium.json,maps/rolling/terrain_rolling_030_hard.json
train,terrain_rolling_031,rolling,31,terrain_rolling_031_easy,terrain_rolling_031_medium,terrain_rolling_031_hard,maps/rolling/terrain_rolling_031_easy.json,maps/rolling/terrain_rolling_031_medium.json,maps/rolling/terrain_rolling_031_hard.json
train,terrain_rolling_032,rolling,32,terrain_rolling_032_easy,terrain_rolling_032_medium,terrain_rolling_032_hard,maps/rolling/terrain_rolling_032_easy.json,maps/rolling/terrain_rolling_032_medium.json,maps/rolling/terrain_rolling_032_hard.json
train,terrain_rolling_034,rolling,34,terrain_rolling_034_easy,terrain_rolling_034_medium,terrain_rolling_034_hard,maps/rolling/terrain_rolling_034_easy.json,maps/rolling/terrain_rolling_034_medium.json,maps/rolling/terrain_rolling_034_hard.json
train,terrain_rolling_036,rolling,36,terrain_rolling_036_easy,terrain_rolling_036_medium,terrain_rolling_036_hard,maps/rolling/terrain_rolling_036_easy.json,maps/rolling/terrain_rolling_036_medium.json,maps/rolling/terrain_rolling_036_hard.json
train,terrain_rolling_037,rolling,37,terrain_rolling_037_easy,terrain_rolling_037_medium,terrain_rolling_037_hard,maps/rolling/terrain_rolling_037_easy.json,maps/rolling/terrain_rolling_037_medium.json,maps/rolling/terrain_rolling_037_hard.json
train,terrain_rolling_039,rolling,39,terrain_rolling_039_easy,terrain_rolling_039_medium,terrain_rolling_039_hard,maps/rolling/terrain_rolling_039_easy.json,maps/rolling/terrain_rolling_039_medium.json,maps/rolling/terrain_rolling_039_hard.json
train,terrain_rolling_040,rolling,40,terrain_rolling_040_easy,terrain_rolling_040_medium,terrain_rolling_040_hard,maps/rolling/terrain_rolling_040_easy.json,maps/rolling/terrain_rolling_040_medium.json,maps/rolling/terrain_rolling_040_hard.json
train,terrain_rolling_041,rolling,41,terrain_rolling_041_easy,terrain_rolling_041_medium,terrain_rolling_041_hard,maps/rolling/terrain_rolling_041_easy.json,maps/rolling/terrain_rolling_041_medium.json,maps/rolling/terrain_rolling_041_hard.json
train,terrain_rolling_042,rolling,42,terrain_rolling_042_easy,terrain_rolling_042_medium,terrain_rolling_042_hard,maps/rolling/terrain_rolling_042_easy.json,maps/rolling/terrain_rolling_042_medium.json,maps/rolling/terrain_rolling_042_hard.json
train,terrain_rolling_043,rolling,43,terrain_rolling_043_easy,terrain_rolling_043_medium,terrain_rolling_043_hard,maps/rolling/terrain_rolling_043_easy.json,maps/rolling/terrain_rolling_043_medium.json,maps/rolling/terrain_rolling_043_hard.json
train,terrain_rolling_044,rolling,44,terrain_rolling_044_easy,terrain_rolling_044_medium,terrain_rolling_044_hard,maps/rolling/terrain_rolling_044_easy.json,maps/rolling/terrain_rolling_044_medium.json,maps/rolling/terrain_rolling_044_hard.json
train,terrain_rolling_045,rolling,45,terrain_rolling_045_easy,terrain_rolling_045_medium,terrain_rolling_045_hard,maps/rolling/terrain_rolling_045_easy.json,maps/rolling/terrain_rolling_045_medium.json,maps/rolling/terrain_rolling_045_hard.json
train,terrain_rolling_046,rolling,46,terrain_rolling_046_easy,terrain_rolling_046_medium,terrain_rolling_046_hard,maps/rolling/terrain_rolling_046_easy.json,maps/rolling/terrain_rolling_046_medium.json,maps/rolling/terrain_rolling_046_hard.json
train,terrain_rolling_047,rolling,47,terrain_rolling_047_easy,terrain_rolling_047_medium,terrain_rolling_047_hard,maps/rolling/terrain_rolling_047_easy.json,maps/rolling/terrain_rolling_047_medium.json,maps/rolling/terrain_rolling_047_hard.json
train,terrain_rolling_048,rolling,48,terrain_rolling_048_easy,terrain_rolling_048_medium,terrain_rolling_048_hard,maps/rolling/terrain_rolling_048_easy.json,maps/rolling/terrain_rolling_048_medium.json,maps/rolling/terrain_rolling_048_hard.json
train,terrain_rolling_050,rolling,50,terrain_rolling_050_easy,terrain_rolling_050_medium,terrain_rolling_050_hard,maps/rolling/terrain_rolling_050_easy.json,maps/rolling/terrain_rolling_050_medium.json,maps/rolling/terrain_rolling_050_hard.json
train,terrain_rolling_051,rolling,51,terrain_rolling_051_easy,terrain_rolling_051_medium,terrain_rolling_051_hard,maps/rolling/terrain_rolling_051_easy.json,maps/rolling/terrain_rolling_051_medium.json,maps/rolling/terrain_rolling_051_hard.json
train,terrain_rolling_053,rolling,53,terrain_rolling_053_easy,terrain_rolling_053_medium,terrain_rolling_053_hard,maps/rolling/terrain_rolling_053_easy.json,maps/rolling/terrain_rolling_053_medium.json,maps/rolling/terrain_rolling_053_hard.json
train,terrain_rolling_054,rolling,54,terrain_rolling_054_easy,terrain_rolling_054_medium,terrain_rolling_054_hard,maps/rolling/terrain_rolling_054_easy.json,maps/rolling/terrain_rolling_054_medium.json,maps/rolling/terrain_rolling_054_hard.json
train,terrain_rolling_056,rolling,56,terrain_rolling_056_easy,terrain_rolling_056_medium,terrain_rolling_056_hard,maps/rolling/terrain_rolling_056_easy.json,maps/rolling/terrain_rolling_056_medium.json,maps/rolling/terrain_rolling_056_hard.json
train,terrain_rolling_057,rolling,57,terrain_rolling_057_easy,terrain_rolling_057_medium,terrain_rolling_057_hard,maps/rolling/terrain_rolling_057_easy.json,maps/rolling/terrain_rolling_057_medium.json,maps/rolling/terrain_rolling_057_hard.json
train,terrain_rolling_058,rolling,58,terrain_rolling_058_easy,terrain_rolling_058_medium,terrain_rolling_058_hard,maps/rolling/terrain_rolling_058_easy.json,maps/rolling/terrain_rolling_058_medium.json,maps/rolling/terrain_rolling_058_hard.json
train,terrain_rolling_059,rolling,59,terrain_rolling_059_easy,terrain_rolling_059_medium,terrain_rolling_059_hard,maps/rolling/terrain_rolling_059_easy.json,maps/rolling/terrain_rolling_059_medium.json,maps/rolling/terrain_rolling_059_hard.json
train,terrain_rolling_060,rolling,60,terrain_rolling_060_easy,terrain_rolling_060_medium,terrain_rolling_060_hard,maps/rolling/terrain_rolling_060_easy.json,maps/rolling/terrain_rolling_060_medium.json,maps/rolling/terrain_rolling_060_hard.json
train,terrain_rolling_061,rolling,61,terrain_rolling_061_easy,terrain_rolling_061_medium,terrain_rolling_061_hard,maps/rolling/terrain_rolling_061_easy.json,maps/rolling/terrain_rolling_061_medium.json,maps/rolling/terrain_rolling_061_hard.json
train,terrain_rolling_062,rolling,62,terrain_rolling_062_easy,terrain_rolling_062_medium,terrain_rolling_062_hard,maps/rolling/terrain_rolling_062_easy.json,maps/rolling/terrain_rolling_062_medium.json,maps/rolling/terrain_rolling_062_hard.json
train,terrain_rolling_064,rolling,64,terrain_rolling_064_easy,terrain_rolling_064_medium,terrain_rolling_064_hard,maps/rolling/terrain_rolling_064_easy.json,maps/rolling/terrain_rolling_064_medium.json,maps/rolling/terrain_rolling_064_hard.json
train,terrain_rolling_065,rolling,65,terrain_rolling_065_easy,terrain_rolling_065_medium,terrain_rolling_065_hard,maps/rolling/terrain_rolling_065_easy.json,maps/rolling/terrain_rolling_065_medium.json,maps/rolling/terrain_rolling_065_hard.json
train,terrain_rolling_067,rolling,67,terrain_rolling_067_easy,terrain_rolling_067_medium,terrain_rolling_067_hard,maps/rolling/terrain_rolling_067_easy.json,maps/rolling/terrain_rolling_067_medium.json,maps/rolling/terrain_rolling_067_hard.json
train,terrain_rolling_071,rolling,71,terrain_rolling_071_easy,terrain_rolling_071_medium,terrain_rolling_071_hard,maps/rolling/terrain_rolling_071_easy.json,maps/rolling/terrain_rolling_071_medium.json,maps/rolling/terrain_rolling_071_hard.json
train,terrain_rolling_073,rolling,73,terrain_rolling_073_easy,terrain_rolling_073_medium,terrain_rolling_073_hard,maps/rolling/terrain_rolling_073_easy.json,maps/rolling/terrain_rolling_073_medium.json,maps/rolling/terrain_rolling_073_hard.json
train,terrain_rolling_074,rolling,74,terrain_rolling_074_easy,terrain_rolling_074_medium,terrain_rolling_074_hard,maps/rolling/terrain_rolling_074_easy.json,maps/rolling/terrain_rolling_074_medium.json,maps/rolling/terrain_rolling_074_hard.json
train,terrain_rolling_075,rolling,75,terrain_rolling_075_easy,terrain_rolling_075_medium,terrain_rolling_075_hard,maps/rolling/terrain_rolling_075_easy.json,maps/rolling/terrain_rolling_075_medium.json,maps/rolling/terrain_rolling_075_hard.json
train,terrain_rolling_076,rolling,76,terrain_rolling_076_easy,terrain_rolling_076_medium,terrain_rolling_076_hard,maps/rolling/terrain_rolling_076_easy.json,maps/rolling/terrain_rolling_076_medium.json,maps/rolling/terrain_rolling_076_hard.json
train,terrain_rolling_077,rolling,77,terrain_rolling_077_easy,terrain_rolling_077_medium,terrain_rolling_077_hard,maps/rolling/terrain_rolling_077_easy.json,maps/rolling/terrain_rolling_077_medium.json,maps/rolling/terrain_rolling_077_hard.json
train,terrain_rolling_079,rolling,79,terrain_rolling_079_easy,terrain_rolling_079_medium,terrain_rolling_079_hard,maps/rolling/terrain_rolling_079_easy.json,maps/rolling/terrain_rolling_079_medium.json,maps/rolling/terrain_rolling_079_hard.json
train,terrain_rolling_080,rolling,80,terrain_rolling_080_easy,terrain_rolling_080_medium,terrain_rolling_080_hard,maps/rolling/terrain_rolling_080_easy.json,maps/rolling/terrain_rolling_080_medium.json,maps/rolling/terrain_rolling_080_hard.json
train,terrain_rolling_081,rolling,81,terrain_rolling_081_easy,terrain_rolling_081_medium,terrain_rolling_081_hard,maps/rolling/terrain_rolling_081_easy.json,maps/rolling/terrain_rolling_081_medium.json,maps/rolling/terrain_rolling_081_hard.json
train,terrain_rolling_083,rolling,83,terrain_rolling_083_easy,terrain_rolling_083_medium,terrain_rolling_083_hard,maps/rolling/terrain_rolling_083_easy.json,maps/rolling/terrain_rolling_083_medium.json,maps/rolling/terrain_rolling_083_hard.json
train,terrain_rolling_085,rolling,85,terrain_rolling_085_easy,terrain_rolling_085_medium,terrain_rolling_085_hard,maps/rolling/terrain_rolling_085_easy.json,maps/rolling/terrain_rolling_085_medium.json,maps/rolling/terrain_rolling_085_hard.json
train,terrain_rolling_086,rolling,86,terrain_rolling_086_easy,terrain_rolling_086_medium,terrain_rolling_086_hard,maps/rolling/terrain_rolling_086_easy.json,maps/rolling/terrain_rolling_086_medium.json,maps/rolling/terrain_rolling_086_hard.json
train,terrain_rolling_088,rolling,88,terrain_rolling_088_easy,terrain_rolling_088_medium,terrain_rolling_088_hard,maps/rolling/terrain_rolling_088_easy.json,maps/rolling/terrain_rolling_088_medium.json,maps/rolling/terrain_rolling_088_hard.json
train,terrain_rolling_091,rolling,91,terrain_rolling_091_easy,terrain_rolling_091_medium,terrain_rolling_091_hard,maps/rolling/terrain_rolling_091_easy.json,maps/rolling/terrain_rolling_091_medium.json,maps/rolling/terrain_rolling_091_hard.json
train,terrain_rolling_092,rolling,92,terrain_rolling_092_easy,terrain_rolling_092_medium,terrain_rolling_092_hard,maps/rolling/terrain_rolling_092_easy.json,maps/rolling/terrain_rolling_092_medium.json,maps/rolling/terrain_rolling_092_hard.json
train,terrain_rolling_094,rolling,94,terrain_rolling_094_easy,terrain_rolling_094_medium,terrain_rolling_094_hard,maps/rolling/terrain_rolling_094_easy.json,maps/rolling/terrain_rolling_094_medium.json,maps/rolling/terrain_rolling_094_hard.json
train,terrain_rolling_095,rolling,95,terrain_rolling_095_easy,terrain_rolling_095_medium,terrain_rolling_095_hard,maps/rolling/terrain_rolling_095_easy.json,maps/rolling/terrain_rolling_095_medium.json,maps/rolling/terrain_rolling_095_hard.json
train,terrain_rolling_097,rolling,97,terrain_rolling_097_easy,terrain_rolling_097_medium,terrain_rolling_097_hard,maps/rolling/terrain_rolling_097_easy.json,maps/rolling/terrain_rolling_097_medium.json,maps/rolling/terrain_rolling_097_hard.json
train,terrain_rolling_098,rolling,98,terrain_rolling_098_easy,terrain_rolling_098_medium,terrain_rolling_098_hard,maps/rolling/terrain_rolling_098_easy.json,maps/rolling/terrain_rolling_098_medium.json,maps/rolling/terrain_rolling_098_hard.json
train,terrain_rolling_099,rolling,99,terrain_rolling_099_easy,terrain_rolling_099_medium,terrain_rolling_099_hard,maps/rolling/terrain_rolling_099_easy.json,maps/rolling/terrain_rolling_099_medium.json,maps/rolling/terrain_rolling_099_hard.json
train,terrain_rolling_100,rolling,100,terrain_rolling_100_easy,terrain_rolling_100_medium,terrain_rolling_100_hard,maps/rolling/terrain_rolling_100_easy.json,maps/rolling/terrain_rolling_100_medium.json,maps/rolling/terrain_rolling_100_hard.json
train,terrain_rolling_102,rolling,102,terrain_rolling_102_easy,terrain_rolling_102_medium,terrain_rolling_102_hard,maps/rolling/terrain_rolling_102_easy.json,maps/rolling/terrain_rolling_102_medium.json,maps/rolling/terrain_rolling_102_hard.json
train,terrain_rolling_104,rolling,104,terrain_rolling_104_easy,terrain_rolling_104_medium,terrain_rolling_104_hard,maps/rolling/terrain_rolling_104_easy.json,maps/rolling/terrain_rolling_104_medium.json,maps/rolling/terrain_rolling_104_hard.json
train,terrain_rolling_106,rolling,106,terrain_rolling_106_easy,terrain_rolling_106_medium,terrain_rolling_106_hard,maps/rolling/terrain_rolling_106_easy.json,maps/rolling/terrain_rolling_106_medium.json,maps/rolling/terrain_rolling_106_hard.json
train,terrain_rolling_108,rolling,108,terrain_rolling_108_easy,terrain_rolling_108_medium,terrain_rolling_108_hard,maps/rolling/terrain_rolling_108_easy.json,maps/rolling/terrain_rolling_108_medium.json,maps/rolling/terrain_rolling_108_hard.json
train,terrain_rolling_109,rolling,109,terrain_rolling_109_easy,terrain_rolling_109_medium,terrain_rolling_109_hard,maps/rolling/terrain_rolling_109_easy.json,maps/rolling/terrain_rolling_109_medium.json,maps/rolling/terrain_rolling_109_hard.json
train,terrain_rolling_110,rolling,110,terrain_rolling_110_easy,terrain_rolling_110_medium,terrain_rolling_110_hard,maps/rolling/terrain_rolling_110_easy.json,maps/rolling/terrain_rolling_110_medium.json,maps/rolling/terrain_rolling_110_hard.json
train,terrain_rolling_113,rolling,113,terrain_rolling_113_easy,terrain_rolling_113_medium,terrain_rolling_113_hard,maps/rolling/terrain_rolling_113_easy.json,maps/rolling/terrain_rolling_113_medium.json,maps/rolling/terrain_rolling_113_hard.json
