instance_id,matched_group_id,instance_index,family,difficulty,base_seed,realized_seed,relief_severity,detail_strength_m,size,cell_size,task_count,canonical_task_id,max_elevation,mean_point_slope_degrees,mean_footprint_slope_degrees,mean_roughness,blocked_by_slope_fraction,blocked_by_roughness_fraction,blocked_by_step_fraction,navigable_fraction,collision_boundary_density,connected_components,largest_component_fraction,largest_component_share,map_file,terrain_image_file,traversability_image_file
terrain_smooth_obstacles_301_hard,terrain_smooth_obstacles_301,301,smooth_obstacles,hard,3009400,3009400,3.040667,0.045,128,0.25,10,terrain_smooth_obstacles_301_hard_sg10,20.996,27.738,27.7278,0.0122,0.420532,0.0,0.193787,0.517944,0.030635,3,0.516785,0.997761,maps/smooth_obstacles/terrain_smooth_obstacles_301_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_301_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_301_hard_analysis.png
terrain_smooth_obstacles_302_easy,terrain_smooth_obstacles_302,302,smooth_obstacles,easy,3019407,3019407,0.615309,0.001477,128,0.25,10,terrain_smooth_obstacles_302_easy_sg10,4.5732,8.4819,8.4803,0.0026,0.101624,0.0,0.0,0.836853,0.024422,2,0.816589,0.975786,maps/smooth_obstacles/terrain_smooth_obstacles_302_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_302_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_302_easy_analysis.png
terrain_smooth_obstacles_302_medium,terrain_smooth_obstacles_302,302,smooth_obstacles,medium,3019407,3019407,1.624666,0.016096,128,0.25,10,terrain_smooth_obstacles_302_medium_sg10,12.0758,18.039,18.0357,0.007,0.287109,0.0,0.016113,0.651367,0.030512,3,0.635376,0.97545,maps/smooth_obstacles/terrain_smooth_obstacles_302_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_302_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_302_medium_analysis.png
terrain_smooth_obstacles_302_hard,terrain_smooth_obstacles_302,302,smooth_obstacles,hard,3019407,3019407,4.336913,0.045,128,0.25,10,terrain_smooth_obstacles_302_hard_sg10,32.2356,30.5223,30.5163,0.0187,0.418152,0.005432,0.279907,0.519836,0.028236,5,0.518799,0.998004,maps/smooth_obstacles/terrain_smooth_obstacles_302_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_302_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_302_hard_analysis.png
terrain_smooth_obstacles_303_easy,terrain_smooth_obstacles_303,303,smooth_obstacles,easy,3029414,3029414,0.761959,0.001888,128,0.25,10,terrain_smooth_obstacles_303_easy_sg10,4.797,10.1754,10.1624,0.0029,0.091614,0.0,0.0,0.846863,0.026267,1,0.846863,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_303_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_303_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_303_easy_analysis.png
terrain_smooth_obstacles_303_medium,terrain_smooth_obstacles_303,303,smooth_obstacles,medium,3029414,3029414,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_303_medium_sg10,8.8353,16.9031,16.8798,0.0053,0.284607,0.0,0.0,0.65387,0.031373,3,0.642822,0.983105,maps/smooth_obstacles/terrain_smooth_obstacles_303_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_303_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_303_medium_analysis.png
terrain_smooth_obstacles_303_hard,terrain_smooth_obstacles_303,303,smooth_obstacles,hard,3029414,3029414,2.611428,0.037383,128,0.25,10,terrain_smooth_obstacles_303_hard_sg10,16.4376,25.6573,25.6163,0.0099,0.41803,0.0,0.105164,0.520447,0.031065,4,0.515991,0.991439,maps/smooth_obstacles/terrain_smooth_obstacles_303_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_303_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_303_hard_analysis.png
terrain_smooth_obstacles_304_easy,terrain_smooth_obstacles_304,304,smooth_obstacles,easy,3039421,3039421,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_304_easy_sg10,4.3157,9.0811,9.0801,0.0027,0.104248,0.0,0.0,0.834229,0.027682,1,0.834229,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_304_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_304_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_304_easy_analysis.png
terrain_smooth_obstacles_304_medium,terrain_smooth_obstacles_304,304,smooth_obstacles,medium,3039421,3039421,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_304_medium_sg10,9.3318,16.8707,16.8686,0.0058,0.285095,0.0,0.0,0.653381,0.031312,3,0.643066,0.984213,maps/smooth_obstacles/terrain_smooth_obstacles_304_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_304_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_304_medium_analysis.png
terrain_smooth_obstacles_304_hard,terrain_smooth_obstacles_304,304,smooth_obstacles,hard,3039421,3039421,3.724688,0.045,128,0.25,10,terrain_smooth_obstacles_304_hard_sg10,24.7649,29.4231,29.4183,0.0153,0.421082,0.0,0.275208,0.517395,0.028974,4,0.514954,0.995281,maps/smooth_obstacles/terrain_smooth_obstacles_304_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_304_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_304_hard_analysis.png
terrain_smooth_obstacles_305_easy,terrain_smooth_obstacles_305,305,smooth_obstacles,easy,3049428,3049428,0.583289,0.0014,128,0.25,10,terrain_smooth_obstacles_305_easy_sg10,4.886,9.473,9.4651,0.0026,0.096558,0.0,0.0,0.841919,0.024237,2,0.82019,0.974192,maps/smooth_obstacles/terrain_smooth_obstacles_305_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_305_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_305_easy_analysis.png
terrain_smooth_obstacles_305_medium,terrain_smooth_obstacles_305,305,smooth_obstacles,medium,3049428,3049428,1.212491,0.008445,128,0.25,10,terrain_smooth_obstacles_305_medium_sg10,10.1569,17.2389,17.223,0.0054,0.288818,0.0,0.0,0.649658,0.030881,3,0.639404,0.984216,maps/smooth_obstacles/terrain_smooth_obstacles_305_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_305_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_305_medium_analysis.png
terrain_smooth_obstacles_305_hard,terrain_smooth_obstacles_305,305,smooth_obstacles,hard,3049428,3049428,2.359487,0.031644,128,0.25,10,terrain_smooth_obstacles_305_hard_sg10,19.766,26.3726,26.343,0.0107,0.41571,0.0,0.15033,0.522766,0.029528,5,0.517456,0.989842,maps/smooth_obstacles/terrain_smooth_obstacles_305_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_305_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_305_hard_analysis.png
terrain_smooth_obstacles_306_easy,terrain_smooth_obstacles_306,306,smooth_obstacles,easy,3059435,3059435,0.722307,0.001734,128,0.25,10,terrain_smooth_obstacles_306_easy_sg10,5.1227,9.9228,9.9183,0.0029,0.103699,0.0,0.0,0.834778,0.025406,1,0.834778,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_306_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_306_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_306_easy_analysis.png
terrain_smooth_obstacles_306_medium,terrain_smooth_obstacles_306,306,smooth_obstacles,medium,3059435,3059435,1.473676,0.01318,128,0.25,10,terrain_smooth_obstacles_306_medium_sg10,10.4513,17.5973,17.5886,0.006,0.289734,0.0,0.0,0.648743,0.030266,4,0.641541,0.988898,maps/smooth_obstacles/terrain_smooth_obstacles_306_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_306_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_306_medium_analysis.png
terrain_smooth_obstacles_306_hard,terrain_smooth_obstacles_306,306,smooth_obstacles,hard,3059435,3059435,3.198889,0.045,128,0.25,10,terrain_smooth_obstacles_306_hard_sg10,22.6863,28.317,28.2994,0.0131,0.419312,0.0,0.201843,0.519165,0.031127,4,0.517578,0.996943,maps/smooth_obstacles/terrain_smooth_obstacles_306_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_306_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_306_hard_analysis.png
terrain_smooth_obstacles_307_easy,terrain_smooth_obstacles_307,307,smooth_obstacles,easy,3069442,3069442,0.615309,0.001477,128,0.25,10,terrain_smooth_obstacles_307_easy_sg10,4.2235,8.2853,8.2845,0.0027,0.099426,0.0,0.0,0.83905,0.027682,3,0.811096,0.966684,maps/smooth_obstacles/terrain_smooth_obstacles_307_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_307_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_307_easy_analysis.png
terrain_smooth_obstacles_307_medium,terrain_smooth_obstacles_307,307,smooth_obstacles,medium,3069442,3069442,1.705866,0.01771,128,0.25,10,terrain_smooth_obstacles_307_medium_sg10,11.7093,18.1641,18.1623,0.0074,0.2854,0.000488,0.031921,0.652832,0.028666,2,0.650635,0.996634,maps/smooth_obstacles/terrain_smooth_obstacles_307_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_307_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_307_medium_analysis.png
terrain_smooth_obstacles_307_hard,terrain_smooth_obstacles_307,307,smooth_obstacles,hard,3069442,3069442,4.8,0.045,128,0.25,10,terrain_smooth_obstacles_307_hard_sg10,32.9478,30.9038,30.8989,0.0208,0.415649,0.024719,0.289978,0.522644,0.029097,3,0.521667,0.998131,maps/smooth_obstacles/terrain_smooth_obstacles_307_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_307_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_307_hard_analysis.png
terrain_smooth_obstacles_308_easy,terrain_smooth_obstacles_308,308,smooth_obstacles,easy,3079449,3079449,0.722307,0.001734,128,0.25,10,terrain_smooth_obstacles_308_easy_sg10,4.9157,10.3102,10.3063,0.0032,0.101196,0.0,0.0,0.83728,0.024545,1,0.83728,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_308_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_308_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_308_easy_analysis.png
terrain_smooth_obstacles_308_medium,terrain_smooth_obstacles_308,308,smooth_obstacles,medium,3079449,3079449,1.33672,0.010642,128,0.25,10,terrain_smooth_obstacles_308_medium_sg10,9.0969,17.0736,17.0668,0.0059,0.285767,0.0,0.0,0.65271,0.031865,4,0.644348,0.987189,maps/smooth_obstacles/terrain_smooth_obstacles_308_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_308_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_308_medium_analysis.png
terrain_smooth_obstacles_308_hard,terrain_smooth_obstacles_308,308,smooth_obstacles,hard,3079449,3079449,2.747314,0.04055,128,0.25,10,terrain_smooth_obstacles_308_hard_sg10,18.6957,27.2154,27.2026,0.0121,0.419128,0.0,0.142639,0.519348,0.032173,5,0.516418,0.994359,maps/smooth_obstacles/terrain_smooth_obstacles_308_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_308_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_308_hard_analysis.png
terrain_smooth_obstacles_309_easy,terrain_smooth_obstacles_309,309,smooth_obstacles,easy,3089456,3089456,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_309_easy_sg10,4.569,8.5871,8.5851,0.0026,0.098267,0.0,0.0,0.84021,0.024114,1,0.84021,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_309_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_309_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_309_easy_analysis.png
terrain_smooth_obstacles_309_medium,terrain_smooth_obstacles_309,309,smooth_obstacles,medium,3089456,3089456,1.705866,0.01771,128,0.25,10,terrain_smooth_obstacles_309_medium_sg10,12.0076,18.2176,18.2127,0.007,0.292114,0.0,0.008118,0.646362,0.031558,3,0.638123,0.987252,maps/smooth_obstacles/terrain_smooth_obstacles_309_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_309_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_309_medium_analysis.png
terrain_smooth_obstacles_309_hard,terrain_smooth_obstacles_309,309,smooth_obstacles,hard,3089456,3089456,4.122403,0.045,128,0.25,10,terrain_smooth_obstacles_309_hard_sg10,29.0177,29.5175,29.5067,0.0168,0.42041,0.0,0.257324,0.518066,0.031804,5,0.516846,0.997644,maps/smooth_obstacles/terrain_smooth_obstacles_309_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_309_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_309_hard_analysis.png
terrain_smooth_obstacles_310_easy,terrain_smooth_obstacles_310,310,smooth_obstacles,easy,3099463,3099463,0.722307,0.001734,128,0.25,10,terrain_smooth_obstacles_310_easy_sg10,4.9237,10.0917,10.0856,0.003,0.097473,0.0,0.0,0.841003,0.025898,1,0.841003,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_310_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_310_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_310_easy_analysis.png
terrain_smooth_obstacles_310_medium,terrain_smooth_obstacles_310,310,smooth_obstacles,medium,3099463,3099463,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_310_medium_sg10,9.5612,17.3871,17.3757,0.0058,0.291321,0.0,0.0,0.647156,0.031188,3,0.636658,0.983778,maps/smooth_obstacles/terrain_smooth_obstacles_310_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_310_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_310_medium_analysis.png
terrain_smooth_obstacles_310_hard,terrain_smooth_obstacles_310,310,smooth_obstacles,hard,3099463,3099463,2.611428,0.037383,128,0.25,10,terrain_smooth_obstacles_310_hard_sg10,17.7864,26.0961,26.0758,0.0109,0.415588,0.0,0.130615,0.522888,0.030696,5,0.516357,0.98751,maps/smooth_obstacles/terrain_smooth_obstacles_310_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_310_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_310_hard_analysis.png
terrain_smooth_obstacles_311_easy,terrain_smooth_obstacles_311,311,smooth_obstacles,easy,3109470,3109470,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_311_easy_sg10,4.9441,9.4793,9.4717,0.0026,0.095459,0.0,0.0,0.843018,0.025221,1,0.843018,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_311_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_311_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_311_easy_analysis.png
terrain_smooth_obstacles_311_medium,terrain_smooth_obstacles_311,311,smooth_obstacles,medium,3109470,3109470,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_311_medium_sg10,10.6907,17.6407,17.6247,0.0056,0.289001,0.0,0.0,0.649475,0.028851,3,0.640137,0.985622,maps/smooth_obstacles/terrain_smooth_obstacles_311_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_311_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_311_medium_analysis.png
terrain_smooth_obstacles_311_hard,terrain_smooth_obstacles_311,311,smooth_obstacles,hard,3109470,3109470,2.890271,0.043932,128,0.25,10,terrain_smooth_obstacles_311_hard_sg10,22.0151,27.4801,27.4496,0.0117,0.415405,0.0,0.192444,0.523438,0.027436,4,0.521362,0.996035,maps/smooth_obstacles/terrain_smooth_obstacles_311_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_311_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_311_hard_analysis.png
terrain_smooth_obstacles_312_easy,terrain_smooth_obstacles_312,312,smooth_obstacles,easy,3119477,3119477,0.583289,0.0014,128,0.25,10,terrain_smooth_obstacles_312_easy_sg10,4.7098,8.4218,8.4205,0.0027,0.0979,0.0,0.0,0.840576,0.023622,2,0.826477,0.983227,maps/smooth_obstacles/terrain_smooth_obstacles_312_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_312_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_312_easy_analysis.png
terrain_smooth_obstacles_312_medium,terrain_smooth_obstacles_312,312,smooth_obstacles,medium,3119477,3119477,1.624666,0.016096,128,0.25,10,terrain_smooth_obstacles_312_medium_sg10,13.1185,18.535,18.532,0.0075,0.289856,0.0,0.039734,0.648621,0.029958,4,0.641724,0.989367,maps/smooth_obstacles/terrain_smooth_obstacles_312_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_312_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_312_medium_analysis.png
terrain_smooth_obstacles_312_hard,terrain_smooth_obstacles_312,312,smooth_obstacles,hard,3119477,3119477,3.918503,0.045,128,0.25,10,terrain_smooth_obstacles_312_hard_sg10,31.6404,29.8437,29.8378,0.0181,0.418152,0.001648,0.258362,0.52002,0.030327,4,0.519226,0.998474,maps/smooth_obstacles/terrain_smooth_obstacles_312_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_312_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_312_hard_analysis.png
terrain_smooth_obstacles_313_easy,terrain_smooth_obstacles_313,313,smooth_obstacles,easy,3129484,3129484,0.722307,0.001734,128,0.25,10,terrain_smooth_obstacles_313_easy_sg10,4.8198,9.9795,9.9738,0.0029,0.106079,0.0,0.0,0.832397,0.026206,1,0.832397,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_313_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_313_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_313_easy_analysis.png
terrain_smooth_obstacles_313_medium,terrain_smooth_obstacles_313,313,smooth_obstacles,medium,3129484,3129484,1.403529,0.011866,128,0.25,10,terrain_smooth_obstacles_313_medium_sg10,9.3654,17.1763,17.1654,0.0056,0.29126,0.0,0.0,0.647217,0.032296,2,0.641174,0.990664,maps/smooth_obstacles/terrain_smooth_obstacles_313_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_313_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_313_medium_analysis.png
terrain_smooth_obstacles_313_hard,terrain_smooth_obstacles_313,313,smooth_obstacles,hard,3129484,3129484,2.890271,0.043932,128,0.25,10,terrain_smooth_obstacles_313_hard_sg10,19.2861,27.1771,27.1552,0.0117,0.420959,0.0,0.166626,0.517517,0.030389,6,0.51355,0.992334,maps/smooth_obstacles/terrain_smooth_obstacles_313_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_313_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_313_hard_analysis.png
terrain_smooth_obstacles_314_easy,terrain_smooth_obstacles_314,314,smooth_obstacles,easy,3139491,3139491,0.649087,0.001558,128,0.25,10,terrain_smooth_obstacles_314_easy_sg10,4.7094,9.5638,9.5611,0.0026,0.103943,0.0,0.0,0.834534,0.026329,1,0.834534,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_314_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_314_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_314_easy_analysis.png
terrain_smooth_obstacles_314_medium,terrain_smooth_obstacles_314,314,smooth_obstacles,medium,3139491,3139491,1.33672,0.010642,128,0.25,10,terrain_smooth_obstacles_314_medium_sg10,9.6985,17.1349,17.1297,0.0054,0.289185,0.0,0.0,0.649292,0.029343,3,0.634888,0.977815,maps/smooth_obstacles/terrain_smooth_obstacles_314_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_314_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_314_medium_analysis.png
terrain_smooth_obstacles_314_hard,terrain_smooth_obstacles_314,314,smooth_obstacles,hard,3139491,3139491,3.040667,0.045,128,0.25,10,terrain_smooth_obstacles_314_hard_sg10,22.0613,28.1473,28.1365,0.0122,0.41571,0.0,0.220642,0.522766,0.02842,3,0.52002,0.994746,maps/smooth_obstacles/terrain_smooth_obstacles_314_hard.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_314_hard.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_314_hard_analysis.png
terrain_smooth_obstacles_315_easy,terrain_smooth_obstacles_315,315,smooth_obstacles,easy,3149498,3149498,0.684719,0.001643,128,0.25,10,terrain_smooth_obstacles_315_easy_sg10,5.1871,10.711,10.7056,0.003,0.101013,0.0,0.0,0.837463,0.024545,1,0.837463,1.0,maps/smooth_obstacles/terrain_smooth_obstacles_315_easy.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_315_easy.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_315_easy_analysis.png
terrain_smooth_obstacles_315_medium,terrain_smooth_obstacles_315,315,smooth_obstacles,medium,3149498,3149498,1.212491,0.008445,128,0.25,10,terrain_smooth_obstacles_315_medium_sg10,9.1828,17.212,17.2028,0.0053,0.289978,0.0,0.0,0.648499,0.031065,4,0.637634,0.983247,maps/smooth_obstacles/terrain_smooth_obstacles_315_medium.json,images/terrain/smooth_obstacles/terrain_smooth_obstacles_315_medium.png,images/analysis/smooth_obstacles/terrain_smooth_obstacles_315_medium_analysis.png
