matched_group_id,family,instance_index,matched_task_id,task_index,start_x,start_y,goal_x,goal_y,distance_class,reference_weighted_distance,reference_distance_difficulty,canonical_visualization
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg05,5,6,101,90,96,medium,24.9073,hard,False
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg06,6,12,101,101,87,medium,26.8367,hard,False
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg07,7,7,82,101,100,medium,28.8965,hard,False
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg08,8,19,103,71,22,long,36.4166,hard,False
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg09,9,10,23,86,104,long,39.274,hard,False
terrain_smooth_obstacles_118,smooth_obstacles,118,terrain_smooth_obstacles_118_sg10,10,36,113,77,15,long,41.6192,hard,True
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg01,1,25,29,59,12,short,10.999,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg02,2,82,19,106,62,short,13.414,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg03,3,10,50,15,103,short,15.7505,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg04,4,6,111,88,111,medium,21.651,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg05,5,9,48,40,118,medium,24.0554,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg06,6,13,40,91,44,medium,26.4278,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg07,7,94,11,112,113,medium,28.5631,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg08,8,11,115,53,15,long,34.3473,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg09,9,19,38,104,86,long,37.1822,hard,False
terrain_smooth_obstacles_119,smooth_obstacles,119,terrain_smooth_obstacles_119_sg10,10,11,32,88,97,long,39.8468,hard,True
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg01,1,107,14,121,58,short,12.5036,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg02,2,23,99,76,118,short,15.4991,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg03,3,101,93,117,28,short,18.4351,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg04,4,96,18,102,110,medium,24.2381,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg05,5,33,118,117,81,medium,26.2495,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg06,6,6,79,96,106,medium,28.2331,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg07,7,30,14,106,65,medium,30.3455,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg08,8,56,14,113,114,long,36.7883,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg09,9,24,11,104,97,long,39.6603,hard,False
terrain_smooth_obstacles_120,smooth_obstacles,120,terrain_smooth_obstacles_120_sg10,10,30,28,121,100,long,42.3654,hard,True
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg01,1,14,87,49,114,short,11.5811,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg02,2,13,82,56,112,short,14.0164,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg03,3,54,116,111,95,short,16.6407,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg04,4,73,116,118,52,medium,23.4457,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg05,5,96,19,104,108,medium,25.9486,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg06,6,54,10,118,85,medium,28.2059,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg07,7,9,39,114,15,medium,30.5804,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg08,8,46,112,96,33,long,36.7896,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg09,9,19,91,96,11,long,39.2009,hard,False
terrain_smooth_obstacles_121,smooth_obstacles,121,terrain_smooth_obstacles_121_sg10,10,20,6,114,102,long,41.6091,hard,True
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg01,1,7,118,44,107,short,10.7203,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg02,2,28,86,44,42,short,12.7342,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg03,3,31,45,33,102,short,14.7627,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg04,4,44,42,106,32,medium,20.3889,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg05,5,19,38,99,14,medium,22.6175,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg06,6,35,95,113,96,medium,24.8551,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg07,7,7,118,9,12,medium,26.9765,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg08,8,15,59,116,117,long,34.3078,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg09,9,62,19,86,121,long,38.8108,hard,False
terrain_smooth_obstacles_122,smooth_obstacles,122,terrain_smooth_obstacles_122_sg10,10,19,10,105,109,long,44.0394,hard,True
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg01,1,10,96,46,101,short,10.0923,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg02,2,12,51,30,92,short,12.1959,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg03,3,16,73,41,120,short,14.3861,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg04,4,17,8,98,8,medium,20.3392,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg05,5,10,96,29,13,medium,22.7579,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg06,6,19,86,55,12,medium,25.1038,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg07,7,13,7,116,22,medium,27.4125,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg08,8,14,51,108,112,long,34.1745,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg09,9,9,89,97,15,long,37.4776,hard,False
terrain_smooth_obstacles_123,smooth_obstacles,123,terrain_smooth_obstacles_123_sg10,10,51,119,111,24,long,41.1974,hard,True
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg01,1,17,10,55,26,short,11.2137,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg02,2,18,95,60,121,short,13.4288,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg03,3,55,26,108,7,short,15.6915,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg04,4,31,12,107,20,medium,21.4828,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg05,5,19,7,29,90,medium,23.8117,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg06,6,19,7,31,98,medium,26.063,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg07,7,28,86,115,112,medium,28.3858,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg08,8,29,73,121,88,long,35.5492,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg09,9,33,104,110,16,long,38.7605,hard,False
terrain_smooth_obstacles_124,smooth_obstacles,124,terrain_smooth_obstacles_124_sg10,10,6,93,108,33,long,41.5325,hard,True
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg01,1,88,107,121,75,short,11.6525,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg02,2,12,106,66,108,short,14.0393,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg03,3,10,59,32,6,short,16.3775,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg04,4,42,14,116,27,medium,22.2605,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg05,5,33,97,111,78,medium,24.6628,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg06,6,10,95,104,94,medium,27.0121,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg07,7,11,11,34,111,medium,29.2923,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg08,8,7,49,105,106,long,35.5168,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg09,9,7,49,116,108,long,38.0634,hard,False
terrain_smooth_obstacles_125,smooth_obstacles,125,terrain_smooth_obstacles_125_sg10,10,11,95,95,6,long,40.7869,hard,True
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg01,1,7,77,15,113,short,9.8583,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg02,2,44,26,78,17,short,12.0199,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg03,3,7,77,16,23,short,14.5337,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg04,4,99,118,119,44,medium,20.7371,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg05,5,34,93,103,115,medium,23.2177,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg06,6,99,118,110,24,medium,25.7393,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg07,7,14,52,103,25,medium,28.1956,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg08,8,13,76,106,24,long,34.9999,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg09,9,27,109,91,19,long,37.8463,hard,False
terrain_smooth_obstacles_126,smooth_obstacles,126,terrain_smooth_obstacles_126_sg10,10,21,82,118,42,long,40.6511,hard,True
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg01,1,6,45,14,84,short,10.6019,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg02,2,25,17,71,6,short,12.7015,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg03,3,14,78,38,29,short,14.9644,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg04,4,6,45,23,121,medium,20.7915,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg05,5,16,77,67,15,medium,23.0533,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg06,6,7,85,62,12,medium,25.1483,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg07,7,38,29,50,118,medium,27.2898,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg08,8,54,21,63,111,long,33.7937,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg09,9,48,29,83,113,long,36.9029,hard,False
terrain_smooth_obstacles_127,smooth_obstacles,127,terrain_smooth_obstacles_127_sg10,10,7,85,116,22,long,40.0458,hard,True
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg01,1,98,52,107,13,short,10.7102,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg02,2,63,10,95,36,short,13.2052,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg03,3,98,52,104,112,short,15.7605,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg04,4,64,34,116,91,medium,21.2357,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg05,5,37,119,116,91,medium,23.1453,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg06,6,7,11,102,15,medium,25.1656,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg07,7,23,22,119,47,medium,27.1511,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg08,8,41,22,99,114,long,32.6156,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg09,9,55,15,68,120,long,35.2053,hard,False
terrain_smooth_obstacles_128,smooth_obstacles,128,terrain_smooth_obstacles_128_sg10,10,7,86,94,6,long,38.4604,hard,True
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg01,1,18,73,21,26,short,12.1244,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg02,2,101,29,108,83,short,14.7851,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg03,3,60,14,111,51,short,17.4693,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg04,4,86,16,105,98,medium,23.8175,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg05,5,8,79,91,120,medium,25.9277,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg06,6,29,17,33,119,medium,27.9209,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg07,7,59,24,106,103,medium,29.9347,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg08,8,33,119,57,13,long,36.4329,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg09,9,9,121,119,56,long,39.2901,hard,False
terrain_smooth_obstacles_129,smooth_obstacles,129,terrain_smooth_obstacles_129_sg10,10,31,13,90,120,long,42.0604,hard,True
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg01,1,115,53,117,8,short,11.6661,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg02,2,82,101,114,58,short,14.1562,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg03,3,104,108,109,45,short,16.5971,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg04,4,12,30,18,117,medium,22.6718,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg05,5,8,91,93,99,medium,25.2555,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg06,6,32,116,117,63,medium,27.7766,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg07,7,8,36,66,118,medium,30.1995,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg08,8,24,41,121,30,long,36.6224,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg09,9,11,55,104,41,long,39.1386,hard,False
terrain_smooth_obstacles_130,smooth_obstacles,130,terrain_smooth_obstacles_130_sg10,10,7,41,117,114,long,41.4652,hard,True
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg01,1,81,114,116,88,short,11.5626,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg02,2,103,11,120,60,short,14.0714,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg03,3,37,111,99,119,short,16.6119,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg04,4,21,30,101,7,medium,22.6595,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg05,5,10,87,97,101,medium,25.0609,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg06,6,12,17,37,111,medium,27.4153,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg07,7,86,113,101,7,medium,29.6986,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg08,8,6,69,117,10,long,35.6587,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg09,9,71,117,73,7,long,38.1398,hard,False
terrain_smooth_obstacles_131,smooth_obstacles,131,terrain_smooth_obstacles_131_sg10,10,35,34,99,91,long,40.6192,hard,True
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg01,1,36,6,49,44,short,11.8796,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg02,2,8,13,18,66,short,14.3882,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg03,3,15,73,22,9,short,16.9407,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg04,4,14,10,94,38,medium,23.1052,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg05,5,109,121,118,25,medium,25.2968,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg06,6,8,13,112,24,medium,27.392,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg07,7,70,10,99,102,medium,29.5484,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg08,8,15,43,116,88,long,39.57,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg09,9,28,54,104,110,long,43.5796,hard,False
terrain_smooth_obstacles_132,smooth_obstacles,132,terrain_smooth_obstacles_132_sg10,10,6,59,121,103,long,47.5043,hard,True
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg01,1,10,83,28,119,short,10.9523,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg02,2,93,107,94,55,short,13.3216,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg03,3,16,48,19,109,short,15.814,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg04,4,26,112,107,115,medium,22.1213,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg05,5,7,109,94,110,medium,24.4191,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg06,6,81,112,114,21,medium,26.625,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg07,7,14,93,109,99,medium,28.841,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg08,8,11,35,101,66,long,35.1424,hard,False
terrain_smooth_obstacles_133,smooth_obstacles,133,terrain_smooth_obstacles_133_sg09,9,16,42,95,90,long,37.7002,hard,False
